footpath_id,address,clue_sa,asset_type,deltaz,distance,grade1in,mcc_id,mccid_int,rlmax,rlmin,segside,statusid,streetid,street_group,start_lat,start_lon,end_lat,end_lon
20585,Elizabeth Street between Victoria Street and Queensberry Street,North Melbourne,Road Footway,4.82,206.94,42.9,1389976.0,21113.0,25.99,21.17,West,1.0,599.0,21631.0,-37.804136329197654,144.95814279109234,-37.80591686096114,144.9590150318701
22594,Victoria Street between Cardigan Street and Swanston Street,"Melbourne, CBD",Road Footway,6.01,101.58,16.9,1387244.0,21607.0,28.35,22.34,South,1.0,1152.0,23261.0,-37.8068062153271,144.96304138808955,-37.806893626189954,144.96414167188928
24983,Queensberry Street between Drummond Street and Lygon Street,Carlton,Road Footway,2.02,69.99,34.6,1384389.0,22498.0,39.12,37.1,South,2.0,1008.0,25351.0,-37.80511479433129,144.9672184978663,-37.805049266018685,144.96636629186244
23013,MacArthur Street between Cathedral Place and St Andrews Place,East Melbourne,Road Footway,4.02,103.69,25.8,1384946.0,21854.0,37.92,33.9,East,2.0,846.0,30432.0,-37.81170701626411,144.97486802521018,-37.810842602113475,144.97541335001924
30868,University Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,0.42,18.53,44.1,1384457.0,20711.0,41.08,40.66,,3.0,1145.0,30933.0,-37.79957964528856,144.96906014223498,-37.79964692228938,144.96970576906148
22648,Little Bourke Street between Spring Street and Exhibition Street,"Melbourne, CBD",Road Footway,2.28,52.18,22.9,1387434.0,20049.0,32.75,30.47,South,2.0,809.0,22978.0,-37.810460175262385,144.97245371414758,-37.81063008633432,144.97184844314202
22575,Queensberry Street between Berkeley Street and Elizabeth Street,Carlton,Road Footway,1.19,33.92,28.5,1388985.0,20864.0,26.32,25.13,North,2.0,1008.0,23900.0,-37.803937011699595,144.95878520173417,-37.80402566104378,144.9593100759691
28046,Grattan Street between Lygon Street and Cardigan Street,Carlton,Road Footway,1.22,42.98,35.2,1389927.0,20757.0,41.31,40.09,North,2.0,674.0,28878.0,-37.80051968212095,144.9661715533274,-37.800519027460226,144.96562799954972
21653,Stewart Street between Franklin Street and A'Beckett Street,"Melbourne, CBD",Road Footway,0.4,47.08,117.7,1389332.0,21640.0,18.74,18.34,,3.0,1098.0,22294.0,-37.808692635783174,144.9624536719167,-37.80784860160593,144.96204312403353
23629,Bennetts Lane from Little Lonsdale Street,"Melbourne, CBD",Road Footway,0.6,30.42,50.7,1388357.0,20280.0,24.3,23.7,,3.0,437.0,23629.0,-37.808834690619676,144.96763110516451,-37.80930054378463,144.96786130023673
18976,,Carlton,Road Footway,2.05,286.33,139.7,1466004.0,0.0,45.68,43.63,,0.0,0.0,24542.0,-37.79064389061697,144.95987480155227,-37.789366883916045,144.95919822456432
18226,Gatehouse Street between Royal Parade and Park Drive,Parkville,Road Footway,0.41,33.68,82.1,1388650.0,22371.0,38.69,38.28,North,2.0,649.0,20149.0,-37.79277725275208,144.95701266977034,-37.79266505885632,144.95765034551297
30459,Kay Street between Canning Street and Rathdowne Street,Carlton,Road Footway,1.59,65.16,41.0,1384139.0,20573.0,29.26,27.67,South,2.0,750.0,30587.0,-37.79517337370035,144.9716724343581,-37.79523255884271,144.97245101373025
25991,,Carlton,Road Footway,1.4,135.38,96.7,1389902.0,0.0,34.28,32.88,,0.0,0.0,26329.0,-37.80180881249846,144.95859598354357,-37.80067304528264,144.95879935840895
21971,Swanston Street between Franklin Street and Victoria Street,"Melbourne, CBD",Road Footway,1.27,48.23,38.0,1386047.0,21621.0,22.98,21.71,,2.0,1114.0,23261.0,-37.80727508608012,144.9629473572019,-37.806806217396776,144.9630413877513
24905,Grattan Street between Barry Street and Berkeley Street,Parkville,Road Footway,1.84,64.62,35.1,1384502.0,20850.0,36.72,34.88,North,2.0,674.0,26661.0,-37.79982431144794,144.95975504496872,-37.79976754002537,144.95896024386553
26716,,Carlton,Road Footway,0.99,73.04,73.8,1466057.0,0.0,36.71,35.72,,0.0,0.0,29578.0,-37.80558708437594,144.9696828371544,-37.8061996861216,144.97030564839844
30468,David Street between Elgin Street and Palmerston Street,Carlton,Road Footway,0.44,49.46,112.4,1388401.0,20655.0,30.29,29.85,,3.0,558.0,30600.0,-37.79658333998397,144.9719638275923,-37.797283441123966,144.97183615154574
29525,Cardigan Street between Pelham Street and Argyle Place North,Carlton,Road Footway,0.61,22.68,37.2,1389907.0,20509.0,37.34,36.73,West,2.0,483.0,29888.0,-37.802058203685185,144.96506582674456,-37.80250406913376,144.964944398453
18324,,"Melbourne, CBD",Road Footway,4.03,133.91,33.2,1386053.0,0.0,23.16,19.13,,0.0,0.0,19879.0,-37.807067922204425,144.95968639019566,-37.807490901089956,144.95824073412018
25763,Albert Street between Gisborne Street and Morrison Place,East Melbourne,Road Footway,0.78,45.0,57.7,1389028.0,22619.0,42.52,41.74,North,2.0,375.0,26415.0,-37.80946631601821,144.975895633838,-37.809494774148604,144.97646610491662
22620,La Trobe Street between Victoria Street and Exhibition Street,"Melbourne, CBD",Road Footway,4.96,116.95,23.6,1390283.0,20016.0,31.3,26.34,South,2.0,780.0,27428.0,-37.80820038175421,144.9689720334976,-37.80785429005096,144.97027150743878
24627,Cornell Place between Swanston Street and Queensberry Place,Carlton,Road Footway,1.36,39.69,29.2,1384520.0,20799.0,31.69,30.33,,3.0,534.0,26021.0,-37.80517113097852,144.9641219183115,-37.80508410724125,144.96334191916813
24567,,Carlton,Road Footway,1.63,133.37,81.8,1384184.0,0.0,44.52,42.89,,0.0,0.0,24897.0,-37.79748936547793,144.96581266640055,-37.798362298995016,144.96566265687468
29125,Swanston Street between Pelham Street and Lincoln Square North,Carlton,Road Footway,0.23,27.37,118.9,1384622.0,20487.0,35.92,35.69,West,2.0,1114.0,29716.0,-37.801902510577534,144.9635881413013,-37.802344852752036,144.96347320319038
28066,,Carlton,Road Footway,0.81,38.02,46.9,1384656.0,0.0,33.51,32.7,,0.0,0.0,28066.0,-37.80041559481521,144.96265182106978,-37.80091977164209,144.96256313554932
14845,A'Beckett Street between Wills Street and Queen Street,"Melbourne, CBD",Road Footway,1.21,46.36,38.3,1385750.0,21524.0,24.33,23.12,North,2.0,368.0,15419.0,-37.810170721929744,144.9573268696226,-37.81002462266001,144.95790816568154
29359,Drummond Street between Pelham Street and Grattan Street,Carlton,Road Footway,3.45,202.79,58.8,1384369.0,20546.0,44.31,40.86,West,2.0,583.0,30061.0,-37.80282568985317,144.9679055168033,-37.80102786316686,144.96829319252643
29862,Elgin Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,1.47,52.71,35.9,1384134.0,20817.0,34.95,33.48,South,2.0,598.0,30344.0,-37.79756487051232,144.97031666653817,-37.79750872755608,144.96949340548574
30634,,Carlton,Road Footway,2.4,52.91,22.0,1384443.0,0.0,35.08,32.68,,0.0,0.0,30738.0,-37.79956829623534,144.97239467607844,-37.79984165591632,144.97190547401163
24569,Faraday Street between Cardigan Street and Swanston Street,Carlton,Road Footway,1.03,71.55,69.5,1532929.0,20812.0,44.34,43.31,North,2.0,621.0,24897.0,-37.798362298995016,144.96566265687468,-37.79828740129861,144.96451695834102
19099,Elizabeth Street between Therry Street and Victoria Street,"Melbourne, CBD",Road Footway,1.66,84.51,50.9,1389510.0,21628.0,20.59,18.93,West,2.0,599.0,19879.0,-37.80637506330604,144.95920447716654,-37.80705391161378,144.95973956849286
15142,,"Melbourne, CBD",Road Footway,1.22,79.84,65.4,1387532.0,0.0,13.56,12.34,,0.0,0.0,15712.0,-37.810592602421615,144.96130528240832,-37.811307523983054,144.9616248194537
29905,,Carlton,Road Footway,0.6,53.0,88.3,1384453.0,0.0,39.71,39.11,,0.0,0.0,30058.0,-37.803056411277005,144.96752475826804,-37.80296886240325,144.9667206249773
24560,Palmerston Place between Cardigan Street and Swanston Street,Carlton,Road Footway,0.0,0.0,0.0,1384186.0,20823.0,45.88,45.88,,3.0,954.0,24884.0,-37.79574486760357,144.96611892230803,-37.795650795108855,144.96527307744492
21693,Cohen Place from Little Bourke Street,"Melbourne, CBD",Road Footway,0.4,28.37,70.9,1387816.0,20273.0,21.14,20.74,,3.0,523.0,32331.0,-37.810691463779634,144.9689871335919,-37.811085325187406,144.96923559366638
27664,Rathdowne Street between Palmerston Street and Pitt Street,Carlton,Road Footway,0.44,45.87,104.2,1384271.0,20567.0,32.09,31.65,West,2.0,1024.0,28597.0,-37.79615588196147,144.97056424590306,-37.795709120847945,144.97067673271428
30225,,Carlton,Road Footway,1.83,97.46,53.3,1466279.0,0.0,39.13,37.3,,0.0,0.0,30722.0,-37.80270119551782,144.96526243890443,-37.80276701406041,144.9664098655507
29129,Cl1335 from Ph8004,Carlton,Road Footway,1.03,33.76,32.8,1384553.0,20842.0,33.31,32.28,,3.0,283.0,29889.0,-37.80112016389432,144.9625277875439,-37.80117853837538,144.9630685596758
21865,Swanston Street between Elgin Street and College Crescent,Parkville,Road Footway,0.8,60.36,75.4,1465926.0,20494.0,45.29,44.49,West,2.0,1114.0,25959.0,-37.79552770228293,144.9646747479579,-37.795972850546754,144.9646002547041
24966,Cardigan Street between Victoria Street and Queensberry Street,Carlton,Road Footway,1.2,50.9,42.4,1384572.0,20504.0,33.92,32.72,East,2.0,483.0,26022.0,-37.804889239393994,144.96488424983932,-37.80543177802168,144.96474675886014
28934,Lygon Street between Argyle Place South and Pelham Street,Carlton,Road Footway,0.24,41.89,174.4,1384628.0,20526.0,38.91,38.67,West,2.0,840.0,30722.0,-37.80338892683253,144.966303006131,-37.80293851298118,144.96643973263426
22933,,"Melbourne, CBD",Road Footway,0.75,52.31,69.7,1387173.0,0.0,34.33,33.58,,0.0,0.0,23608.0,-37.80713603319776,144.96600398546434,-37.80764238474781,144.9659361421154
26982,,Carlton,Road Footway,4.43,201.83,45.6,1384702.0,0.0,44.52,40.09,,0.0,0.0,28878.0,-37.79866302519946,144.96595174911272,-37.799812705742056,144.96574952650892
20511,,Parkville,Road Footway,4.4,144.7,32.9,1465409.0,0.0,32.69,28.29,,0.0,0.0,20842.0,-37.79486332880733,144.954179813469,-37.793930563526814,144.9554224672742
16278,Queen Street between Franklin Street and Therry Street,"Melbourne, CBD",Road Footway,0.62,59.62,96.1,1387655.0,21630.0,24.98,24.36,West,2.0,1010.0,16585.0,-37.80809807128553,144.95773389717309,-37.80885416078791,144.95756225021063
26946,,Carlton,Road Footway,2.83,56.66,20.0,1388929.0,0.0,46.9,44.07,,0.0,0.0,26959.0,-37.795746675420645,144.96672639958692,-37.795843516054774,144.96760772426768
27299,,Carlton,Road Footway,0.44,45.87,104.2,1384271.0,0.0,32.09,31.65,,0.0,0.0,28597.0,-37.79615587739762,144.97056420336608,-37.795705185506186,144.97064152624776
18349,La Trobe Street between Russell Street and Swanston Street,"Melbourne, CBD",Road Footway,3.2,92.96,29.0,1387548.0,20020.0,26.55,23.35,North,2.0,780.0,22599.0,-37.80942574357462,144.96392321588044,-37.809120218678494,144.96506451168014
27786,,Carlton,Road Footway,1.01,107.8,106.7,1384258.0,0.0,41.12,40.11,,0.0,0.0,29563.0,-37.80313029727427,144.96820004137768,-37.804184497328116,144.96801986326685
26738,Victoria Parade,East Melbourne,Road Footway,2.8,105.52,37.7,1467027.0,30722.0,44.31,41.51,,6.0,1151.0,27084.0,-37.80816254830906,144.97437384537562,-37.80821432466481,144.9756033958467
25764,Morrison Place between Victoria Parade and Albert Street,East Melbourne,Road Footway,2.23,94.76,42.5,1389019.0,21567.0,44.51,42.28,,2.0,913.0,26415.0,-37.80949477403602,144.97646610491972,-37.80861644141317,144.97681995314338
26280,Drummond Street between Palmerston Street and Princes Street,Carlton,Road Footway,0.57,91.86,161.1,1489873.0,20640.0,34.62,34.05,East,2.0,583.0,28597.0,-37.794199875444455,144.9696983612766,-37.793299167625776,144.96988920690137
19518,,"Melbourne, CBD",Road Footway,4.58,105.88,23.1,1390114.0,0.0,19.72,15.14,,0.0,0.0,20605.0,-37.80961454611945,144.96177843105727,-37.80941601407198,144.96246066836406
30018,Elgin Street between Canning Street and Rathdowne Street,Carlton,Road Footway,1.4,53.35,38.1,1384284.0,20654.0,32.87,31.47,South,2.0,598.0,30710.0,-37.79769011012033,144.97142543315158,-37.79762990258891,144.9706523806084
29593,,Carlton,Road Footway,0.26,13.09,50.3,1466007.0,0.0,32.9,32.64,,0.0,0.0,30392.0,-37.800481830203466,144.97346041925204,-37.80022686814201,144.9730710683927
23564,Blackwood Street between Flemington Road and Courtney Street,North Melbourne,Road Footway,1.67,160.4,96.0,1386658.0,21122.0,29.19,27.52,East,2.0,446.0,24930.0,-37.800787234824675,144.95597006255932,-37.80190378545136,144.95450812019087
16930,,"Melbourne, CBD",Road Footway,4.17,97.05,23.3,1387549.0,0.0,20.13,15.96,,0.0,0.0,17270.0,-37.81066720435602,144.9641334312646,-37.81148371330615,144.96451235698748
32612,University Place from University Street,Carlton,Road Footway,0.0,0.0,0.0,1384386.0,20712.0,41.65,41.65,,3.0,1144.0,32612.0,-37.799791584167686,144.96968095022697,-37.79971784182414,144.96903484508874
20527,Story Street between Park Drive and Benjamin Street,Parkville,Road Footway,3.39,123.94,36.6,1388159.0,22592.0,30.35,26.96,South,2.0,1101.0,23205.0,-37.796918697695176,144.95522395206982,-37.79676435563021,144.95374454764806
19081,Peel Street between Dudley Street and Victoria Street,"West Melbourne, Residential",Road Footway,0.42,4.43,10.5,1389319.0,22659.0,27.55,27.13,West,1.0,973.0,19082.0,-37.80705253288564,144.95554535648805,-37.80644929675036,144.95570581751568
30470,,Carlton,Road Footway,1.2,48.29,40.2,1384302.0,0.0,32.27,31.07,,0.0,0.0,30470.0,-37.797384565389926,144.9709278198176,-37.79745036763847,144.9715174094199
23184,,Carlton,Road Footway,3.19,169.31,53.1,1384336.0,0.0,48.69,45.5,,0.0,0.0,26952.0,-37.79561860092033,144.96497964339642,-37.794969843084175,144.96508991953775
21668,,"Melbourne, CBD",Road Footway,0.66,60.51,91.7,1387709.0,0.0,26.76,26.1,,0.0,0.0,22319.0,-37.80829382493094,144.96778356209052,-37.808070329026215,144.96854861298925
32429,Peel Street between Dudley Street and Victoria Street,"West Melbourne, Residential",Road Footway,0.33,23.13,70.1,1386262.0,22659.0,27.69,27.36,West,1.0,973.0,32429.0,-37.80745024239975,144.9556424789331,-37.80697300685021,144.9557268350707
30505,,Carlton,Road Footway,0.81,39.28,48.5,1384252.0,0.0,37.09,36.28,,0.0,0.0,30505.0,-37.79933485679531,144.9706027910321,-37.799387792054254,144.97109235221706
29774,Owen Street between Barrup Street and Canning Street,Carlton,Road Footway,0.78,36.25,46.5,1384481.0,20603.0,34.07,33.29,South,2.0,950.0,29945.0,-37.800568332790434,144.972569225244,-37.80060368291304,144.97307919899245
19469,Cobden Street between Victoria Street and Princess Street,North Melbourne,Road Footway,0.26,19.14,73.6,1385082.0,20931.0,26.58,26.32,West,2.0,520.0,20948.0,-37.80514253063125,144.95717673072846,-37.80564956691574,144.95706091503558
18003,Little Lonsdale Street between Russell Street and Swanston Street,"Melbourne, CBD",Road Footway,3.62,191.09,52.8,1390375.0,20038.0,24.53,20.91,South,2.0,825.0,19911.0,-37.810549956566675,144.9644468437572,-37.80994469655402,144.96660652641856
23205,Grattan Street between Flemington Road and Elizabeth Street,Parkville,Road Footway,2.64,143.16,54.2,1388320.0,21552.0,30.54,27.9,North,2.0,674.0,23205.0,-37.79941844759776,144.9555490154408,-37.79956991003107,144.95722557193463
21323,Victoria Street between Swanston Street and Bouverie Street,"Melbourne, CBD",Road Footway,1.17,31.63,27.0,1385806.0,21623.0,21.11,19.94,South,1.0,1152.0,21651.0,-37.80662690777275,144.96175177331537,-37.806679738296644,144.9622176099248
18727,,"Melbourne, CBD",Road Footway,0.83,74.52,89.8,1386317.0,0.0,24.17,23.34,,0.0,0.0,19487.0,-37.8085092005934,144.95806253392868,-37.807853150517786,144.9581785213712
28627,Dorrit Street between Grattan Street and Faraday Street,Carlton,Road Footway,2.61,134.86,51.7,1384698.0,20758.0,44.29,41.68,,3.0,575.0,28878.0,-37.7989813133181,144.96643270502744,-37.800517738708024,144.9661535859604
23680,MacArthur Street between Cathedral Place and St Andrews Place,East Melbourne,Road Footway,3.75,99.09,26.4,1389958.0,21854.0,37.48,33.73,West,2.0,846.0,25744.0,-37.81081950522332,144.97520430122083,-37.81168418613007,144.97465946141998
26605,Lygon Street between Elgin Street and Palmerston Street,Carlton,Road Footway,1.99,67.01,33.7,1388949.0,20536.0,42.49,40.5,East,2.0,840.0,28606.0,-37.796139737193634,144.96789321563014,-37.796774845469024,144.9677642601497
28144,Nicholson Street between Victoria Street and Carlton Street,Carlton,Road Footway,0.58,44.97,77.5,1384417.0,22501.0,42.9,42.32,,1.0,931.0,29578.0,-37.80381497310143,144.97371714510288,-37.80324649573749,144.97381340060082
16915,La Trobe Street between Swanston Street and Elizabeth Street,"Melbourne, CBD",Road Footway,3.57,61.98,17.4,1390428.0,20022.0,22.51,18.94,North,2.0,780.0,19522.0,-37.80954917627899,144.9636111260617,-37.80974809221332,144.96282171981053
22986,Harwood Place from Little Bourke Street,"Melbourne, CBD",Road Footway,0.44,43.99,100.0,1387953.0,20229.0,29.73,29.29,,3.0,694.0,23661.0,-37.81121111703892,144.97184604353998,-37.81071656999782,144.97161653726468
17490,Gatehouse Street between Royal Parade and Park Drive,Parkville,Road Footway,0.78,37.42,48.0,1532940.0,22371.0,39.25,38.47,North,2.0,649.0,18997.0,-37.79248051758865,144.9575627421608,-37.79259367500949,144.9569582966723
28687,Canada Lane between Cardigan Street and Swanston Street,Carlton,Road Footway,1.83,85.43,46.7,1384586.0,20805.0,37.31,35.48,,3.0,477.0,28926.0,-37.80300661052069,144.9648532357237,-37.80288832527475,144.963728242211
14023,Intersection of William Street and Franklin Street,"West Melbourne, Residential",Road Footway,0.62,49.57,79.9,1387931.0,21528.0,29.37,28.75,West,2.0,1179.0,15114.0,-37.8097826300367,144.95532745507003,-37.809207361097066,144.9552006942331
19858,,North Melbourne,Road Footway,0.36,35.58,98.8,1385684.0,0.0,29.31,28.95,,0.0,0.0,19858.0,-37.80552189877978,144.95581711717657,-37.805070147687594,144.955896197924
23930,Victoria Street between Drummond Street and Lygon Street,Carlton,Road Footway,0.82,37.7,46.0,1385811.0,21603.0,33.74,32.92,North,1.0,1152.0,24986.0,-37.8069271107815,144.96667371123675,-37.806983384366006,144.96719874941425
27065,Victoria Parade between Nicholson Street and La Trobe Street,East Melbourne,Road Footway,3.8,135.06,35.5,1388328.0,21597.0,38.92,35.12,North,1.0,1151.0,27795.0,-37.80761574130645,144.97149858307932,-37.807783912141815,144.97304264483748
28405,Kelvin Place between Cardigan Street and Swanston Street,Carlton,Road Footway,0.0,0.0,0.0,1384671.0,20803.0,34.1,34.1,,3.0,751.0,28926.0,-37.803823966087386,144.96471616274138,-37.80371679569987,144.9637964152873
29272,Neill Street between Rathdowne Street and Canning Street,Carlton,Road Footway,0.96,51.84,54.0,1384206.0,22788.0,28.06,27.1,North,2.0,925.0,29272.0,-37.79338131369785,144.97346521988467,-37.7937500516058,144.97264643701754
29496,Elgin Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,1.8,73.81,41.0,1384342.0,20817.0,35.49,33.69,North,2.0,598.0,29682.0,-37.79729903124888,144.97011037811475,-37.79723541207553,144.96922133057788
27295,,Carlton,Road Footway,1.22,114.35,93.7,1477322.0,0.0,31.07,29.85,,0.0,0.0,28597.0,-37.79392372857532,144.97094696228731,-37.793446114579204,144.9710288718941
26937,,Carlton,Road Footway,0.57,91.86,161.1,1489873.0,0.0,34.62,34.05,,0.0,0.0,28597.0,-37.79332199680547,144.96988742197274,-37.79379953603832,144.9698048256616
20950,O'Connell Street between Victoria Street and Queensberry Street,North Melbourne,Road Footway,0.82,51.49,62.8,1390184.0,20928.0,24.36,23.54,West,2.0,939.0,20951.0,-37.80531460340307,144.95795906430513,-37.805804384418856,144.95820887620368
16283,Intersection of Queen Street and Franklin Street,"Melbourne, CBD",Road Footway,3.02,58.88,19.5,1387657.0,20922.0,23.95,20.93,,2.0,1010.0,18332.0,-37.8089444920299,144.95811677925948,-37.80954791437587,144.95839162255334
30935,University Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,0.91,43.62,47.9,1384444.0,20711.0,41.23,40.32,,3.0,1145.0,30979.0,-37.799597001715455,144.96971830774578,-37.799529030596034,144.96906771944998
19102,Therry Street between Elizabeth Street and Queen Street,"Melbourne, CBD",Road Footway,3.21,92.02,28.7,1386318.0,21629.0,23.15,19.94,South,2.0,1120.0,19487.0,-37.8073927517076,144.95924837124844,-37.807700312654035,144.95820554198954
22300,Lonsdale Street between Spring Street and Exhibition Street,"Melbourne, CBD",Road Footway,9.4,183.44,19.5,1389422.0,20001.0,32.93,23.53,North,2.0,803.0,23305.0,-37.809935004971386,144.96976706315274,-37.809340186310855,144.9719242911989
26723,,East Melbourne,Road Footway,0.78,21.81,28.0,1467333.0,0.0,38.91,38.13,,0.0,0.0,26723.0,-37.807820426079424,144.97255145696775,-37.807819788870674,144.9730323270805
19093,Victoria Street between Elizabeth Street and O'Connell Street,North Melbourne,Road Footway,1.37,45.55,33.2,1385754.0,22670.0,22.54,21.17,North,1.0,1152.0,21631.0,-37.80605389312364,144.95852556802973,-37.80593046380513,144.9589762493336
29907,Rodney Place from Pelham Street,Carlton,Road Footway,0.18,11.2,62.2,1384359.0,20726.0,40.11,39.93,,3.0,1036.0,30057.0,-37.803098685959995,144.96757026729574,-37.80360253743196,144.96747820958637
21659,Victoria Street between Lygon Street and Cardigan Street,"Melbourne, CBD",Road Footway,3.0,58.49,19.5,1389449.0,21605.0,34.13,31.13,South,1.0,1152.0,22599.0,-37.806975060429025,144.9648639938309,-37.807024990313856,144.96532442471658
29405,,East Melbourne,Road Footway,4.38,90.65,20.7,1467211.0,0.0,37.52,33.14,,0.0,0.0,30432.0,-37.81136871386938,144.97537097483283,-37.81092443705735,144.97544835499932
19884,,"Melbourne, CBD",Road Footway,0.31,14.1,45.5,1390425.0,0.0,19.03,18.72,,0.0,0.0,21651.0,-37.807153739207465,144.96008579182796,-37.80692542549424,144.96086848674904
28431,Pelham Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,1.83,98.4,53.8,1384460.0,21556.0,43.13,41.3,North,2.0,975.0,29566.0,-37.802897319332985,144.96824167056602,-37.802989730270866,144.9693871680039
23241,Berkeley Street between Queensberry Street and Pelham Street,Carlton,Road Footway,4.41,120.86,27.4,1384561.0,20472.0,29.95,25.54,West,2.0,441.0,23900.0,-37.80291514339027,144.95879859931316,-37.80399521849925,144.9593272026206
30542,Palmerston Street between Nicholson Street and Canning Street,Carlton,Road Footway,0.79,60.68,76.8,1384331.0,20779.0,27.68,26.89,South,2.0,955.0,30894.0,-37.796720452059105,144.97323893652054,-37.796767098215476,144.97396320134672
17610,Franklin Street between Elizabeth Street and Queen Street,"Melbourne, CBD",Road Footway,1.61,67.83,42.1,1387490.0,21634.0,18.54,16.93,North,2.0,644.0,18327.0,-37.8081277921936,144.9601653325675,-37.8083283252263,144.95936927100252
28676,Bouverie Street between Pelham Street and Lincoln Square North,Carlton,Road Footway,1.19,48.23,40.5,1384691.0,22504.0,30.3,29.11,West,2.0,456.0,29337.0,-37.802181840253866,144.96199726170624,-37.801736400118436,144.9621134567079
29583,,Carlton,Road Footway,1.19,65.71,55.2,1466094.0,0.0,38.7,37.51,,0.0,0.0,30384.0,-37.80197501064123,144.97273257831012,-37.801387480221976,144.97231971552588
14841,,"Melbourne, CBD",Road Footway,4.61,171.82,37.3,1390456.0,0.0,29.56,24.95,,0.0,0.0,18322.0,-37.809009808119725,144.9556541736867,-37.80921291572786,144.95749979712397
24574,,Parkville,Road Footway,1.84,64.62,35.1,1384502.0,0.0,36.72,34.88,,0.0,0.0,26661.0,-37.799824290476536,144.95975508288274,-37.799737936556284,144.95896536186532
23616,Victoria Street between La Trobe Street and Rathdowne Street,"Melbourne, CBD",Road Footway,0.59,44.64,75.7,1386057.0,21599.0,30.71,30.12,South,1.0,1152.0,24325.0,-37.807449168769644,144.9689669506719,-37.807482595079094,144.96958585569257
23519,Lygon Street between Princes Street and MacPherson Street,Carlton,Road Footway,5.82,407.34,70.0,1389854.0,22508.0,40.87,35.05,,2.0,840.0,25586.0,-37.79244718665355,144.96790255767186,-37.785795808256495,144.9693658228955
24354,Punch Lane from Little Bourke Street,"Melbourne, CBD",Road Footway,0.0,0.0,0.0,1387521.0,20226.0,27.93,27.93,,3.0,1003.0,25394.0,-37.81015425563222,144.9707286573723,-37.810569806667104,144.97099892885106
20601,,"Melbourne, CBD",Road Footway,0.8,91.49,114.3,1516523.0,0.0,21.9,21.1,,0.0,0.0,21652.0,-37.808496394262725,144.96312876924662,-37.80764753664587,144.9627383476331
29067,,Carlton,Road Footway,0.96,51.84,54.0,1384206.0,0.0,28.06,27.1,,0.0,0.0,29272.0,-37.79338130537051,144.9734652213801,-37.793634537568025,144.9728871315933
23305,,"Melbourne, CBD",Road Footway,1.01,95.55,94.6,1387894.0,0.0,33.51,32.5,,0.0,0.0,23305.0,-37.809310886124294,144.97191008050604,-37.808501224995865,144.9715438470276
25782,,East Melbourne,Road Footway,3.36,46.37,13.8,1467102.0,0.0,34.5,31.14,,0.0,0.0,32175.0,-37.81062704698189,144.97914624658642,-37.81025619255367,144.97871551747136
25329,Queensberry Street between Swanston Street and Bouverie Street,Carlton,Road Footway,2.26,50.54,22.4,1389922.0,20829.0,29.33,27.07,North,2.0,1008.0,26345.0,-37.804366799394366,144.9624176469731,-37.804416092289436,144.96311607488715
24583,Berkeley Street between Pelham Street and Grattan Street,Carlton,Road Footway,3.4,36.41,10.7,1384645.0,20474.0,36.91,33.51,West,2.0,441.0,25992.0,-37.79998327723288,144.95871821344514,-37.80159616770215,144.95840240191842
27414,,Carlton,Road Footway,2.01,113.92,56.7,1466027.0,0.0,40.7,38.69,,0.0,0.0,29578.0,-37.805232214220375,144.96962718380885,-37.805443506642426,144.97104433347513
23579,O'Connell Street between Queensberry Street and Peel Street,North Melbourne,Road Footway,3.39,79.35,23.4,1386411.0,21116.0,32.93,29.54,West,2.0,939.0,23579.0,-37.80269445510085,144.95677273224868,-37.803446511639685,144.95712800543777
25275,,Parkville,Road Footway,4.98,193.92,38.9,1384519.0,0.0,42.71,37.73,,0.0,0.0,28902.0,-37.79858058121622,144.96411656125872,-37.80026961541326,144.96382702566427
28320,Rathdowne Street between Pitt Street and Kay Street,Carlton,Road Footway,0.32,31.27,97.7,1389860.0,20569.0,31.62,31.3,West,2.0,1024.0,28597.0,-37.795079580338935,144.97078403501413,-37.79552435161994,144.97067253374502
20944,Peel Street between Princess Street and Queensberry Street,North Melbourne,Road Footway,1.38,67.3,48.8,1385078.0,20938.0,31.32,29.94,West,1.0,973.0,21627.0,-37.80391350437906,144.9561349737445,-37.80452058298378,144.95599261338245
21309,Stewart Street between Franklin Street and A'Beckett Street,"Melbourne, CBD",Road Footway,0.53,77.16,145.6,1386324.0,21640.0,18.7,18.17,,3.0,1098.0,21652.0,-37.807820852932075,144.96214140950298,-37.80866629943928,144.96254735063783
27749,,Carlton,Road Footway,5.79,96.52,16.7,1384619.0,0.0,33.71,27.92,,0.0,0.0,29716.0,-37.80294239440386,144.9622108379763,-37.80306740964172,144.96335107137475
24885,Cardigan Street between Elgin Street and Keppel Street,Carlton,Road Footway,1.81,52.73,29.1,1532927.0,20518.0,46.29,44.48,West,2.0,483.0,24886.0,-37.79579132626055,144.96613453541667,-37.7962893815968,144.96602402746097
21560,Swanston Street between Elgin Street and College Crescent,Parkville,Road Footway,4.21,360.9,85.7,1388934.0,20494.0,48.69,44.48,West,2.0,1114.0,25959.0,-37.796598900534676,144.964456217953,-37.79347988658221,144.96450181706638
